user_id,submission_count,avg_cpu_time,avg_memory,avg_code_size,avg_total_lines,avg_line_spacing,avg_total_comments,avg_if_else_count,avg_total_variables,avg_loop_count,avg_capitalized_variable_names,avg_percentage_for_loops,avg_submission_count_per_problem,accepted_count,runtime_error_count,wrong_answer_count,time_limit_exceeded_count
u010077599,1,18,2940,109,6,0,0,1,0,0,0,0,1,1,0,0,0
u010078162,1,57,62360,365,26,0,0,3,6,1,0,100,1,0,0,1,0
u010087116,5,435,2988,158,13,0,0,1,3,1,0,40,2,3,0,1,1
u010090035,252,396,31907,299,16,0,1,2,4,1,0,49,2,144,16,68,24
u010110540,60,251,16925,285,15,0,0,2,3,1,1,59,2,40,3,14,3
u010150230,11,227,7587,247,16,0,1,2,4,1,2,82,1,7,0,3,1
u010178026,94,470,18528,597,9,0,0,1,3,1,0,46,2,47,14,22,11
u010216603,2,52,10548,94,7,0,0,1,3,1,2,100,2,1,1,0,0
u010262832,14,848,255048,199,10,0,0,1,4,1,1,50,1,8,0,2,4
u010294879,1,17,2940,32,2,0,0,0,1,0,0,0,1,1,0,0,0
u010321082,3,116,26567,196,15,0,0,6,1,0,0,0,3,2,0,1,0
u010325293,1,17,2940,109,8,0,0,1,3,0,0,0,1,1,0,0,0
u010379708,70,425,57677,349,19,0,0,2,4,1,0,33,2,36,5,23,6
u010384197,8,293,6826,225,12,0,1,1,2,1,0,50,2,3,0,4,1
u010437136,41,138,11777,421,21,0,1,2,5,1,0,50,3,12,10,17,2
u010439424,5,18,2990,134,8,0,0,1,2,0,0,40,1,4,0,1,0
u010462426,18,264,6722,201,12,0,0,1,4,1,0,60,1,12,1,4,1
u010497214,5,74,54198,246,14,0,0,2,4,1,0,100,2,1,0,4,0
u010512738,4,138,81745,243,14,0,0,1,3,1,1,50,1,3,0,1,0
u010519022,3,23,9360,167,10,1,0,0,3,0,0,0,2,1,0,2,0
u010520511,3,17,2940,86,6,0,0,1,0,0,0,0,3,1,0,2,0
u010555125,16,305,10729,212,14,0,0,2,3,1,0,75,1,13,1,1,1
u010566167,20,71,7985,174,12,0,0,2,3,1,2,65,2,10,0,10,0
u010576583,9,243,18583,200,11,0,0,2,3,0,0,44,2,5,2,2,0
u010588532,15,130,10201,374,14,0,0,2,4,1,0,73,2,8,0,7,0
u010611609,11,235,7188,436,21,0,0,1,4,2,0,73,1,11,0,0,0
u010636827,5,434,5592,197,13,0,1,1,2,1,0,60,1,3,0,1,1
u010666962,4,98,20380,162,8,0,0,0,3,1,2,100,1,1,1,2,0
u010668949,7,17,2975,317,18,0,4,2,3,1,1,0,2,3,1,3,0
u010681465,2,17,2940,71,5,0,0,0,3,0,0,0,2,1,1,0,0
u010708243,1,244,14076,474,27,0,0,2,5,3,1,100,1,1,0,0,0
u010733367,102,322,12252,369,18,0,0,2,4,2,1,58,1,77,0,16,9
u010777300,30,100,9105,90,5,0,0,1,1,0,0,20,1,18,3,8,1
u010781111,4,8,4637,145,8,0,0,1,2,0,0,0,1,4,0,0,0
u010823807,8,1143,13424,235,15,0,0,1,3,2,0,61,1,4,0,1,3
u010870870,30,406,14969,244,14,0,0,1,4,1,1,52,1,23,0,5,2
u010980197,3,20,5581,72,3,0,0,0,1,0,0,0,1,3,0,0,0
u011021367,3,30,9004,107,8,0,0,2,1,0,0,33,1,3,0,0,0
u011062360,260,544,46608,335,18,0,0,2,4,2,0,65,2,124,17,89,30
u011105034,18,100,59635,249,16,0,1,2,3,1,1,67,1,13,0,5,0
u011202375,71,434,48483,225,13,0,0,2,3,1,1,63,2,31,2,27,11
u011212399,11,397,4944,100,4,0,0,1,1,0,0,18,1,9,1,1,0
u011220523,6,1460,43661,1126,19,0,0,1,2,2,1,83,3,2,0,1,3
u011261384,9,11,6323,223,8,0,0,2,0,1,0,22,4,1,0,4,0
u011276976,32,612,191524,280,15,0,0,1,3,1,0,39,1,21,2,5,4
u011277545,56,625,13094,239,12,0,0,1,3,1,2,48,2,23,6,14,13
u011300844,1,18,3064,627,38,0,0,3,3,3,0,100,1,1,0,0,0
u011348645,2,28,9162,104,7,0,0,1,1,0,0,0,2,1,0,1,0
u011367845,12,243,12613,435,25,0,0,2,4,2,2,86,3,3,4,4,1
u011430927,7,136,3996,602,25,0,1,1,6,3,1,90,2,5,2,0,0
u011453891,50,631,16981,291,17,0,1,3,3,1,1,54,2,28,2,13,7
u011555727,35,36,10175,118,7,0,0,1,1,0,0,26,1,24,4,7,0
u011559420,9,17,2968,235,15,0,2,2,3,1,1,11,2,6,0,3,0
u011599722,2,57,41938,202,11,0,0,1,4,1,0,100,2,0,2,0,0
u011604566,3,22,4644,201,12,0,0,2,4,1,1,67,1,3,0,0,0
u011621222,131,1509,18602,616,28,0,2,3,4,2,0,62,2,71,25,26,6
u011632847,13,45,7938,175,8,0,0,1,1,1,0,36,2,8,0,2,0
u011634450,15,606,14947,622,27,0,3,3,5,2,1,67,2,6,4,5,0
u011716617,1,17,2940,25,1,0,0,0,0,0,0,0,1,1,0,0,0
u011787726,1,28,9156,89,5,0,0,1,0,0,0,0,1,1,0,0,0
u011810163,3,20,5576,152,8,0,0,0,1,2,0,67,1,3,0,0,0
u011811357,9,292,14078,633,28,0,8,2,5,1,1,50,1,7,0,2,0
u011870930,6,27,9088,178,12,0,0,1,3,0,1,17,3,5,1,0,0
u011872685,23,122,9053,134,8,0,0,1,2,0,0,35,1,16,1,6,0
u011941830,1,20,5512,13,1,0,0,0,0,0,0,0,1,0,0,1,0
u011991491,4,18,2971,174,10,0,0,2,3,1,0,75,4,0,0,4,0
u012062731,12,42,7971,297,15,0,0,2,2,2,0,63,1,10,0,2,0
u012064151,4,137,31093,104,7,0,1,1,1,0,0,0,1,3,1,0,0
u012110006,1,20,5596,193,10,0,0,0,4,2,0,50,1,1,0,0,0
u012131682,6,17,2980,182,11,1,0,2,2,0,0,0,3,3,3,0,0
u012179538,2,17,3060,255,16,0,0,4,2,0,0,0,2,1,1,0,0
u012181938,6,556,20557,401,22,0,0,4,6,2,2,100,2,2,0,3,1
u012214943,1,161,69856,135,6,0,0,0,2,2,0,100,1,1,0,0,0
u012294893,7,1545,7138,272,15,0,2,2,3,2,1,100,4,2,0,2,3
u012298376,1,21,9160,82,5,0,0,1,0,0,0,0,1,1,0,0,0
u012344022,1,20,5592,152,11,0,0,1,2,2,0,50,1,1,0,0,0
u012395917,1,18,3060,220,16,0,0,7,1,0,1,0,1,1,0,0,0
u012457015,1,17,2940,25,1,0,0,0,0,0,0,0,1,1,0,0,0
u012484950,23,332,11199,237,15,0,1,2,3,1,0,48,1,15,0,7,1
u012561668,1,18,2940,145,9,0,0,1,2,1,1,0,1,1,0,0,0
u012662940,1,17,2940,47,2,0,0,0,1,0,0,0,1,1,0,0,0
u012691924,1,23,9152,121,9,0,1,1,0,0,0,0,1,1,0,0,0
u012693733,1,17,2568,85,4,0,0,0,3,0,0,0,1,1,0,0,0
u012694084,34,109,6557,236,11,0,0,1,3,1,1,65,1,23,5,6,0
u012724371,1,86,61572,86,6,0,0,1,0,0,0,0,1,0,0,1,0
u012771396,49,592,83908,2572,97,0,7,7,9,9,1,80,1,29,7,7,6
u012795775,1,22,9168,98,4,0,0,1,1,1,0,100,1,0,0,1,0
u012820749,22,686,26799,332,17,0,1,2,4,1,1,39,2,5,1,12,4
u012833093,4,607,9215,190,13,0,0,1,3,1,1,75,1,3,0,0,1
u012909803,1,23,8924,147,11,0,0,1,4,0,0,0,1,0,1,0,0
u012914970,2,19,2940,72,5,0,0,0,3,0,3,0,2,1,0,1,0
u012925904,4,28,9105,73,5,0,0,1,2,0,0,0,1,3,0,1,0
u012955130,52,924,63296,246,12,0,0,1,3,1,1,59,3,16,5,18,13
u013101046,1,20,5576,45,3,0,0,0,1,0,0,0,1,1,0,0,0
u013105797,28,293,17038,425,20,0,0,5,3,1,1,50,2,13,1,13,1
u013180698,2,1134,26226,346,18,0,2,2,4,2,0,100,1,1,0,1,0
u013202780,133,410,23942,159,7,0,0,1,2,1,0,30,2,84,3,27,19
u013215045,1,19,2940,25,1,0,0,0,0,0,0,0,1,1,0,0,0
u013227739,9,279,9824,177,10,0,0,2,2,1,1,56,1,7,0,1,1
u013249043,14,811,19111,269,14,0,0,1,4,1,1,57,3,6,0,4,4
u013296940,11,32,4095,359,17,0,3,1,4,1,1,45,1,8,0,3,0
u013373291,20,44,9142,216,13,0,1,2,2,1,1,52,1,16,0,4,0
u013374192,35,1440,21112,1190,64,0,7,2,8,3,1,83,1,35,0,0,0
u013408661,178,477,17269,486,23,0,0,3,5,2,0,74,4,51,37,81,9
u013415932,8,38,10552,150,9,0,0,1,2,0,1,0,2,5,0,3,0
u013446725,37,419,71664,275,17,0,0,2,3,1,1,51,2,20,0,15,2
u013450429,1,126,31612,366,21,0,0,1,5,2,0,100,1,0,1,0,0
u013513417,195,578,44222,552,28,0,1,3,5,2,2,67,2,102,11,58,24
u013553729,16,181,5596,232,12,0,0,1,3,1,0,56,2,10,2,3,1
u013572193,2,18,3002,180,13,0,0,0,6,0,1,0,1,2,0,0,0
u013582384,3,17,3060,315,20,0,1,1,5,1,0,0,3,0,2,1,0
u013582910,129,461,11839,247,11,0,0,1,2,1,0,39,2,79,7,25,18
u013594089,43,176,5339,133,8,0,0,1,3,1,1,40,2,27,3,10,3
u013605408,13,160,13476,138,8,0,0,1,1,1,0,23,1,7,2,4,0
u013617325,24,893,32037,598,30,0,5,2,6,2,4,96,5,8,4,5,7
u013628553,1,2105,33940,376,25,0,1,1,7,2,0,50,1,0,0,0,1
u013629972,199,598,86920,1615,58,0,7,4,10,3,2,72,3,68,15,101,15
u013637113,3,0,0,1198,68,0,6,6,17,2,3,100,3,0,3,0,0
u013646713,3,17,2940,74,5,0,0,0,2,1,1,67,3,1,2,0,0
u013648252,26,77,6794,159,7,0,0,1,1,1,0,33,1,23,0,1,0
u013660050,1,31,9252,140,14,0,0,1,5,2,2,50,1,1,0,0,0
u013734211,12,17,2919,63,3,0,0,0,1,0,0,17,1,10,1,1,0
u013750540,1,312,3064,533,34,0,3,5,4,2,0,50,1,1,0,0,0
u013756322,78,252,12718,203,12,0,0,2,2,1,0,43,2,49,4,20,5
u013803727,4,18,2940,169,8,0,0,1,2,0,0,50,1,4,0,0,0
u013864607,66,988,80139,530,26,0,0,3,6,2,1,78,2,25,7,17,17
u013874991,5,631,72012,531,28,0,2,2,9,3,3,60,2,2,2,0,1
u013900558,7,18,3062,239,11,0,0,1,2,0,0,7,2,4,0,3,0
u013956357,62,675,28175,310,15,0,1,1,4,1,0,52,2,29,3,16,14
u013962767,1,2109,16968,564,25,0,0,4,6,1,0,100,1,0,0,0,1
u013976726,1,2206,32220,233,11,0,0,1,3,2,0,100,1,0,0,0,1
u014047173,10,657,68443,355,16,0,0,2,3,2,0,67,2,4,0,5,1
u014139588,131,104,11640,126,7,0,0,1,2,1,0,43,1,107,5,15,4
u014170064,2,26,9000,78,6,0,0,1,1,0,0,0,2,1,0,1,0
u014250021,18,68,14763,141,7,0,0,1,2,1,0,47,1,12,1,5,0
u014262942,6,17,3020,138,8,0,0,2,2,0,0,0,2,2,0,4,0
u014268998,88,167,9767,203,12,0,1,1,3,1,0,53,1,73,3,8,4
u014272610,1,216,63580,413,18,0,0,2,6,2,2,100,1,0,1,0,0
u014289849,2,86,9144,188,11,0,0,0,2,0,1,50,1,2,0,0,0
u014322467,12,805,3210,390,16,0,0,2,4,2,1,90,2,5,1,5,1
u014322942,7,17,2993,232,12,0,1,2,2,0,1,29,1,5,0,2,0
u014333473,316,180,10251,136,5,0,0,1,1,0,0,24,3,241,2,64,9
u014386369,28,720,111277,196,12,0,0,1,3,1,1,55,2,16,2,5,5
u014442925,2,490,26218,205,14,0,0,0,4,1,1,50,1,2,0,0,0
u014501672,7,379,69995,294,11,0,1,1,5,0,0,0,4,1,4,1,1
u014540405,14,528,4077,272,15,0,0,2,5,1,1,50,2,5,4,5,0
u014562811,15,760,32659,554,33,0,0,5,7,2,0,51,3,4,3,8,0
u014618861,5,26,5731,148,8,0,0,1,1,1,0,33,1,5,0,0,0
u014646120,28,33,7533,115,6,0,0,1,1,0,1,7,2,15,0,13,0
u014710443,8,1114,11464,235,16,0,0,2,5,1,3,62,2,1,1,4,2
u014724123,15,35,4163,154,10,0,0,1,2,1,0,47,2,10,2,3,0
u014730000,19,111,56795,338,16,0,0,2,4,1,0,53,1,14,2,3,0
u014741376,2,12,2694,134,10,1,0,0,4,0,0,0,1,2,0,0,0
u014763392,18,607,7986,314,15,0,0,2,3,2,1,42,1,18,0,0,0
u014776559,1,17,2940,97,10,0,0,1,3,1,2,100,1,0,0,1,0
u014779044,22,923,28321,464,24,0,3,1,4,2,1,73,2,9,2,7,4
u014786667,2,17,3000,178,7,0,1,1,0,0,0,0,1,2,0,0,0
u014788538,1,20,7604,83,5,0,0,0,0,1,0,100,1,1,0,0,0
u014800961,133,1289,81194,776,33,0,0,4,6,3,0,75,3,40,17,35,41
u014849532,11,28,6121,248,11,0,1,1,2,1,0,67,2,6,1,4,0
u014861569,68,185,5997,205,11,0,0,1,3,1,0,45,1,68,0,0,0
u014887259,3,17,2940,51,2,0,0,0,0,0,0,0,3,1,0,2,0
u014958112,20,995,512647,334,19,0,0,2,5,1,2,49,2,9,3,7,1
u014960543,4,1260,88040,230,15,0,0,2,5,2,2,100,1,2,0,0,2
u014982939,4,93,22545,99,7,0,0,0,2,0,1,0,2,2,2,0,0
u015013526,4,20,7235,86,4,1,0,0,0,1,0,50,1,4,0,0,0
u015019251,31,1288,18836,762,43,0,7,2,5,3,1,72,2,12,6,5,8
u015084832,80,955,228306,668,29,0,3,5,4,1,2,76,2,30,2,27,21
u015115411,1,18,3064,116,7,0,0,2,0,0,0,0,1,1,0,0,0
u015187377,130,282,45791,198,13,0,0,2,3,1,0,57,2,78,6,41,5
u015229643,1,18,2940,26,2,0,0,0,1,0,1,0,1,0,1,0,0
u015305465,2,20,5592,151,8,1,0,1,1,0,0,0,1,2,0,0,0
u015315385,2,26,4022,132,9,1,0,0,3,0,0,0,2,1,1,0,0
u015316911,15,435,5303,243,15,0,0,2,4,1,1,47,1,11,0,4,0
u015318452,6,347,6420,993,44,0,2,4,7,3,1,77,2,4,0,2,0
u015318523,7,17,2992,168,8,0,0,1,2,0,0,14,1,5,0,2,0
u015416155,15,873,22937,366,22,0,0,1,7,2,0,73,2,8,1,4,2
u015418072,39,229,13901,273,14,0,0,2,2,0,0,41,2,31,1,4,3
u015418292,9,208,16978,193,12,0,1,1,2,1,0,67,2,7,1,1,0
u015467545,56,641,17720,177,11,0,0,1,3,1,1,74,2,34,5,6,11
u015490689,16,357,35782,312,15,0,0,2,5,2,0,44,2,6,3,7,0
u015501281,9,31,9368,366,21,0,0,2,6,1,0,89,4,1,1,7,0
u015504045,7,128,28219,128,8,0,0,1,2,0,0,43,1,6,1,0,0
u015553205,23,12154,5389,354,18,0,1,1,6,2,1,37,4,5,13,5,0
u015564739,2,17,3000,144,5,1,0,0,2,0,1,0,2,1,1,0,0
u015580732,2,1115,149270,460,24,0,0,1,4,2,2,83,2,1,0,0,1
u015592390,3,10,4657,120,7,0,0,0,2,1,0,33,3,1,1,1,0
u015593272,200,341,20985,366,20,0,0,2,4,1,1,57,2,136,9,46,9
u015597249,7,92,7126,233,11,0,0,1,4,0,1,14,2,4,1,2,0
u015647294,33,343,10935,165,10,0,0,1,4,1,2,12,3,8,14,8,3
u015679112,36,314,15641,285,14,0,0,2,3,1,1,46,1,30,0,5,1
u015712946,28,35,5600,188,10,0,0,1,2,1,0,39,1,24,2,2,0
u015767468,18,614,14140,193,11,0,0,1,3,1,2,72,2,10,2,4,2
u015768390,8,23,4218,294,15,0,0,1,4,2,1,75,1,7,0,1,0
u015845133,20,19,4547,261,18,0,3,1,4,0,1,15,5,5,14,1,0
u015850293,1,19,3060,85,9,0,0,1,2,1,0,100,1,1,0,0,0
u015963773,8,17,2940,113,6,0,0,1,0,0,0,0,4,2,0,6,0
u015993380,72,112,9405,105,5,0,0,1,1,1,0,31,1,53,1,16,2
u015993536,3,23,5612,207,11,0,0,1,3,1,1,33,1,3,0,0,0
u016066400,3,747,1036767,137,8,0,0,1,1,0,0,0,3,0,1,2,0
u016128476,162,714,89641,591,26,0,1,3,5,3,2,71,2,85,11,33,33
u016163861,14,179,11033,416,20,0,0,4,7,1,0,64,2,2,3,8,1
u016182925,12,17,2970,120,8,0,0,1,2,0,0,42,2,7,2,3,0
u016204277,1,20,5572,31,2,0,0,0,1,0,0,0,1,1,0,0,0
u016268270,27,65,5984,238,12,0,0,2,3,1,0,35,1,27,0,0,0
u016302627,83,431,24935,239,14,0,0,2,3,1,1,56,1,59,2,10,12
u016323272,60,177,5732,184,10,0,1,2,2,0,1,30,1,41,8,8,3
u016336953,21,256,10034,188,12,0,0,1,3,1,0,48,2,12,0,7,2
u016383463,9,21,5747,156,8,0,0,1,1,1,0,22,1,9,0,0,0
u016393440,12,17,2960,129,6,0,0,1,0,0,0,0,2,6,0,6,0
u016522599,1,28,9080,70,5,0,0,1,1,0,0,0,1,1,0,0,0
u016567570,4,18,2970,215,12,0,0,1,4,1,2,100,4,1,3,0,0
u016568601,8,436,23598,125,8,0,0,0,2,1,0,75,1,4,2,1,1
u016572066,19,194,11113,304,16,0,0,2,2,1,0,47,2,10,6,3,0
u016573282,14,425,26124,450,18,0,1,1,4,2,1,71,1,9,1,3,1
u016620620,6,17,3043,419,16,0,1,2,6,1,0,83,2,2,0,4,0
u016622494,58,211,60871,192,10,0,0,2,3,1,1,67,4,12,17,28,1
u016753669,10,20,4832,126,6,0,0,1,2,0,0,20,1,7,3,0,0
u016759743,2,20,5604,434,25,0,0,2,6,4,3,100,1,2,0,0,0
u016777444,3,190,5609,403,19,0,0,2,5,3,0,53,1,3,0,0,0
u016843859,108,394,19769,201,10,0,0,1,2,1,1,54,1,74,8,15,11
u016844138,7,1308,13123,197,10,0,0,1,2,2,0,86,1,2,0,2,3
u016881126,130,552,40064,492,23,0,2,2,8,1,2,61,2,84,5,24,17
u016901717,117,265,42846,156,8,0,0,1,2,1,0,44,1,77,10,23,7
u016910970,1,17,2940,25,1,0,0,0,0,0,0,0,1,1,0,0,0
u016933855,7,1233,25721,337,17,0,0,2,3,3,0,100,7,0,3,2,2
u017035192,2,11655,167496,1148,44,0,0,10,8,6,2,73,1,2,0,0,0
u017047651,7,9,2391,80,6,1,0,0,1,0,0,14,7,1,4,0,0
u017050982,157,516,56294,364,16,0,0,2,4,2,1,64,2,93,19,30,15
u017063101,29,403,10602,251,15,0,0,2,4,2,0,76,2,8,4,17,0
u017064954,15,17,2963,104,7,0,0,1,2,0,0,47,3,5,9,1,0
u017076027,6,18,2981,149,6,0,1,1,2,0,0,17,1,5,0,1,0
u017089477,1,1229,709864,652,35,0,0,3,8,5,0,100,1,1,0,0,0
u017092819,1,29,9148,52,4,0,0,0,2,0,0,0,1,1,0,0,0
u017126737,1,2206,9180,133,12,0,0,1,3,1,0,0,1,0,0,1,0
u017172546,1,17,2940,10,1,0,0,0,0,0,0,0,1,0,1,0,0
u017237693,2,675,17366,838,38,0,0,5,6,4,1,100,1,2,0,0,0
u017245095,2,18,3002,522,24,0,6,2,3,1,0,25,2,1,0,1,0
u017250783,7,683,16873,340,13,0,0,3,2,1,0,29,2,3,0,2,2
u017261001,2,17,3064,166,6,0,0,1,2,0,0,50,1,2,0,0,0
u017267800,2,56,9354,103,9,0,0,1,3,1,0,100,2,1,1,0,0
u017271151,2,114,9158,66,5,0,0,1,1,0,1,0,1,1,1,0,0
u017271555,5,57,9203,369,19,0,1,5,5,0,0,0,2,3,0,2,0
u017271745,66,132,6339,258,17,0,0,2,4,1,1,51,1,46,2,17,1
u017293723,1,18,3064,541,20,0,0,2,6,2,0,100,1,0,1,0,0
u017298112,1,23,9064,91,6,0,0,1,0,0,0,0,1,1,0,0,0
u017381557,11,106,7284,303,17,0,1,2,4,1,1,36,2,4,0,7,0
u017415492,460,363,37205,376,19,0,0,3,4,2,0,68,3,195,47,190,28
u017435045,55,606,4479,185,9,0,0,1,3,1,0,39,4,20,25,5,5
u017438068,19,37,5916,268,12,0,0,2,2,1,0,37,1,19,0,0,0
u017464035,2,18,2940,66,4,0,0,0,0,0,0,0,2,1,0,1,0
u017468226,5,17,2940,94,5,0,0,1,0,0,0,0,5,1,4,0,0
u017513093,4,1061,13601,227,16,0,0,1,4,2,2,62,1,2,0,0,2
u017523606,53,19,4489,255,11,0,0,1,2,1,0,39,3,17,11,20,0
u017525488,4,218,4661,371,18,0,0,2,3,1,0,100,2,4,0,0,0
u017535952,34,231,9613,126,8,0,0,1,2,1,1,38,1,23,0,10,1
u017541444,3,315,17305,120,8,0,0,1,2,1,0,67,1,3,0,0,0
u017545322,5,20,5580,170,9,0,0,1,3,1,0,60,1,5,0,0,0
u017603316,204,282,105074,359,21,0,2,2,4,2,1,54,2,113,17,65,8
u017612119,3,17,2980,153,8,0,0,1,2,1,0,67,1,3,0,0,0
u017624958,190,342,13125,429,20,0,2,2,6,1,2,61,3,73,24,80,13
u017634192,4,22,9047,99,7,0,0,2,2,0,0,50,2,1,2,1,0
u017719431,8,18,3001,314,16,0,0,2,2,1,0,62,2,4,0,4,0
u017723605,16,631,85300,478,26,0,5,2,4,2,1,65,2,6,0,6,4
u017729615,1,20,9152,157,11,0,0,2,5,0,0,0,1,1,0,0,0
u017764209,3,27,4219,470,21,0,0,6,1,3,0,0,3,1,0,1,0
u017810624,550,498,68135,597,24,0,0,4,5,4,1,76,2,308,25,166,51
u017825350,1,106,104924,167,9,0,0,1,3,1,0,100,1,1,0,0,0
u017829142,2,17,2940,73,4,0,0,0,2,0,2,0,1,2,0,0,0
u017829818,7,20,4698,110,8,0,0,1,2,0,0,43,1,5,1,1,0
u017849462,38,758,41834,217,13,0,0,2,3,1,1,72,3,13,4,13,8
u017869413,5,17,2940,118,7,0,0,2,1,0,1,20,1,4,1,0,0
u017933050,2,28,8954,47,2,0,0,0,2,0,0,0,1,2,0,0,0
u017935350,1,18,2940,149,9,0,0,1,2,1,0,100,1,1,0,0,0
u017982343,5,300,13046,180,13,0,0,1,6,0,1,20,2,3,2,0,0
u018004928,3,987,11055,247,14,0,0,0,4,2,0,100,3,0,0,3,0
u018017456,6,638,22775,295,14,0,2,1,4,1,0,100,2,2,4,0,0
u018123481,1,17,3064,469,31,0,0,0,6,0,0,0,1,1,0,0,0
u018168283,34,722,19538,358,21,0,0,2,4,2,1,68,2,18,4,8,4
u018250459,43,681,47877,374,17,0,1,2,4,2,1,56,2,18,8,8,9
u018258333,34,159,10580,145,9,0,0,1,1,0,0,29,2,20,1,11,2
u018278069,1,1090,9564,584,28,0,0,2,6,3,1,33,1,1,0,0,0
u018316211,15,57,15290,96,6,0,0,1,1,0,0,40,1,10,2,3,0
u018372223,6,17,2960,92,6,0,0,1,1,0,0,0,1,5,0,1,0
u018374155,1,18,3188,120,8,0,1,1,1,0,0,0,1,0,1,0,0
u018434698,1,186,38256,338,17,0,0,3,3,1,0,100,1,1,0,0,0
u018466367,2,1193,9050,159,14,0,0,2,3,1,3,100,2,1,0,0,1
u018469350,8,188,7131,220,12,0,0,2,2,1,0,17,1,6,2,0,0
u018499825,2,18,3002,64,7,0,0,0,2,0,2,50,2,0,2,0,0
u018538342,3,1482,9104,119,8,0,0,1,1,1,0,67,2,1,0,1,1
u018580670,1,0,0,64,2,0,0,0,1,0,0,0,1,0,1,0,0
u018591138,42,1055,105986,464,27,0,2,2,5,2,0,63,3,13,7,9,13
u018597853,45,212,7494,159,8,0,0,2,1,0,0,22,1,27,1,15,2
u018646913,1,17,2940,137,8,0,0,1,0,0,0,0,1,0,0,1,0
u018679195,358,197,15900,296,15,0,1,2,3,1,0,44,3,187,47,109,15
u018707296,20,32,5901,268,15,0,0,2,2,2,0,59,1,20,0,0,0
u018721187,1,20,5588,82,5,0,0,1,1,1,0,0,1,1,0,0,0
u018743713,3,20,5597,147,7,0,0,1,0,1,0,33,1,3,0,0,0
u018747460,2,20,5576,46,3,0,0,0,0,0,0,0,1,2,0,0,0
u018761918,18,21,5697,195,8,0,0,1,2,1,0,30,1,18,0,0,0
u018771977,52,349,119599,404,22,0,2,2,3,1,0,46,2,25,6,18,3
u018776180,59,617,19751,394,20,0,0,4,4,1,0,56,3,16,6,34,3
u018808362,31,605,17083,418,18,0,1,3,4,2,2,80,2,14,0,11,6
u018846452,25,263,10729,145,8,0,0,1,1,1,0,52,1,16,1,7,1
u018863373,1,20,5576,64,3,0,0,0,2,0,0,0,1,1,0,0,0
u018872912,2,17,2940,116,8,0,0,0,2,1,0,50,1,1,0,1,0
u018903978,1,2104,7664,257,12,0,0,1,2,1,0,100,1,0,0,0,1
u018916376,1,17,3060,138,8,0,0,1,2,0,0,0,1,1,0,0,0
u018976119,6,17,3043,307,14,0,0,1,5,3,2,100,3,2,0,4,0
u018983066,7,34,3169,128,9,0,0,1,2,1,2,100,4,2,3,2,0
u018984506,78,76,7440,240,13,0,0,1,4,1,0,45,1,57,1,20,0
u018989259,4,1070,12161,131,7,0,0,0,3,1,0,75,1,2,0,0,2
u018990794,20,409,9748,378,17,0,0,1,5,2,1,64,4,5,10,5,0
u019011517,2,20,5604,430,22,0,0,2,4,2,0,75,1,2,0,0,0
u019019831,1,20,5576,27,2,0,0,0,1,0,0,0,1,1,0,0,0
u019045777,2,20,5584,48,4,0,0,0,2,0,0,0,1,2,0,0,0
u019053283,54,507,20288,390,21,0,0,3,3,1,0,54,4,13,7,27,7
u019058731,28,608,164239,616,27,0,1,3,6,2,1,65,2,12,1,10,5
u019075898,20,661,340709,207,10,0,1,1,2,0,0,20,2,10,3,4,3
u019091985,3,23,9121,121,9,0,0,2,2,1,0,0,3,1,1,1,0
u019113646,7,17,3061,326,17,0,0,4,3,1,0,100,7,1,1,5,0
u019129334,3,112,75516,173,10,0,0,1,3,1,1,67,1,3,0,0,0
u019169314,34,1095,9809,753,27,0,1,4,7,4,0,75,4,7,18,5,4
u019170748,2,20,5564,106,12,1,0,2,2,0,0,0,1,2,0,0,0
u019195042,5,20,5784,104,6,1,0,1,1,0,0,0,1,5,0,0,0
u019199295,8,35,6066,173,9,0,0,2,0,1,0,23,1,8,0,0,0
u019211891,4,90,5728,390,18,0,0,0,4,0,0,50,1,4,0,0,0
u019226878,2,17,2940,84,8,0,0,1,1,0,0,50,1,2,0,0,0
u019258613,5,184,42450,254,12,0,0,1,3,1,0,90,1,3,2,0,0
u019271397,12,766,38980,246,12,0,0,2,5,1,1,33,2,3,3,3,3
u019320703,6,38,5007,607,53,0,0,6,7,2,1,44,1,5,0,1,0
u019355060,80,262,8518,184,10,0,0,2,3,1,1,40,1,56,4,18,2
u019356802,3,17,2940,83,7,0,0,1,2,0,0,0,3,1,0,2,0
u019359540,15,769,17866,182,11,0,0,2,2,2,1,67,2,7,0,4,4
u019489252,5,33,7742,248,16,0,1,2,3,2,0,100,2,3,2,0,0
u019495796,4,30,3588,266,13,0,0,2,3,1,0,75,1,3,0,1,0
u019519814,2,20,7634,58,4,1,0,0,0,0,0,0,1,2,0,0,0
u019566983,16,164,4305,195,10,0,1,1,2,0,0,38,2,5,1,10,0
u019578976,29,42,8706,115,5,0,0,1,1,0,0,10,1,21,2,6,0
u019584841,39,71,2971,100,5,0,0,1,2,0,0,18,1,28,6,5,0
u019637926,83,792,79679,386,19,0,0,2,4,2,2,71,2,35,13,17,18
u019674621,4,17,2940,69,5,0,0,1,0,0,0,0,2,2,0,2,0
u019675000,1,139,16300,262,11,0,0,0,7,0,1,0,1,1,0,0,0
u019678978,38,11,4194,156,7,0,0,1,2,0,0,3,8,9,16,13,0
u019678995,19,32,4677,397,19,0,0,2,6,0,2,32,3,7,2,10,0
