user_id,submission_count,avg_code_size,min_cpu_time,max_cpu_time,avg_memory,avg_total_lines,avg_line_spacing,avg_total_comments,avg_if_else_count,avg_total_variables,avg_loop_count,avg_capitalized_variable_names,avg_percentage_for_loops,acceptance_rate,submissions_per_month
u009885900,48,309.98,17,2208,14983.75,18,0.23,0,2,3,1,2,57,60.42,6
u009902766,2,288,137,262,98530,16,0.34,0,0,4,1,2,50,100,2
u009961299,33,320.09,20,880,8033.09,13,0.2,0,1,2,1,1,38,75.76,6
u009980501,2,100,20,20,7356,3,0,0,0,0,2,0,100,50,2
u010004797,1,96,18,18,3060,5,0,0,2,2,0,0,0,100,1
u010069411,45,168.49,17,2104,3863.38,9,0.14,0,1,2,0,1,38,35.56,7
u010070134,3,94.67,22,24,9082.67,7,0,0,1,1,0,0,67,33.33,3
u010072501,28,293.86,24,60,9387.43,17,0.33,4,1,2,0,1,33,82.14,14
u010075034,2,387,38,44,3126,18,0.15,0,2,3,2,0,50,50,2
u010077599,1,109,18,18,2940,6,0.25,0,1,0,0,0,0,100,1
u010078162,1,365,57,57,62360,26,0.33,0,3,6,1,0,100,0,1
u010087116,5,158,17,2103,2988,12,0.18,0,1,3,1,0,40,60,5
u010090035,252,299.37,17,2222,31907.17,16,0.11,0,1,3,1,1,49,57.14,18
u010110540,60,284.85,17,2125,16925.13,15,0.21,0,1,3,1,1,60,66.67,7
u010150230,11,246.91,17,2104,7586.55,15,0.28,0,1,3,1,2,82,63.64,6
u010178026,94,597.16,17,2213,18527.83,9,0.02,0,0,3,0,1,46,50,19
u010216603,2,94,29,75,10548,7,0,0,1,3,1,2,100,50,2
u010262832,14,198.93,17,2228,255048,10,0.27,0,0,3,0,2,50,57.14,4
u010294879,1,32,17,17,2940,2,0,0,0,1,0,0,0,100,1
u010321082,3,195.67,19,169,26566.67,15,0,0,6,1,0,0,0,66.67,2
u010325293,1,109,17,17,2940,8,0,0,1,3,0,0,0,100,1
u010379708,70,349.23,19,2208,57676.97,19,0.13,0,1,4,1,1,33,51.43,14
u010384197,8,225.38,17,2205,6826,11,0.08,0,1,2,0,0,50,37.5,4
u010437136,41,420.76,17,2119,11776.88,21,0.2,0,1,5,0,1,50,29.27,5
u010439424,5,133.6,17,19,2989.6,8,0.34,0,1,1,0,0,40,80,5
u010462426,18,200.83,17,2104,6722,12,0.11,0,1,3,1,1,61,66.67,5
u010497214,5,245.8,17,123,54197.6,14,0.27,0,2,3,1,0,100,20,3
u010512738,4,243.25,64,250,81745,14,0.16,0,1,3,0,1,50,75,4
u010519022,3,166.67,23,24,9360,10,0.61,0,0,3,0,0,0,33.33,3
u010520511,3,86.33,17,17,2940,5,0,0,1,0,0,0,0,33.33,3
u010555125,16,212.19,22,2206,10728.75,14,0.34,0,1,2,1,0,75,81.25,8
u010566167,20,173.85,17,245,7985.2,12,0.34,0,1,2,1,2,65,50,4
u010576583,9,199.78,17,1009,18582.67,10,0.13,0,1,2,0,0,45,55.56,5
u010588532,15,373.53,17,693,10201.07,14,0.03,0,2,4,1,0,74,53.33,8
u010611609,11,435.82,20,1000,7188.36,20,0.14,0,1,3,2,1,74,100,4
u010636827,5,196.6,17,2104,5592,13,0.42,0,1,2,0,0,60,60,2
u010666962,4,162.25,27,198,20380,8,0,0,0,3,1,2,100,25,4
u010668949,7,317.14,17,18,2974.86,18,0.24,3,1,2,0,2,0,42.86,4
u010681465,2,71,17,17,2940,5,0.33,0,0,3,0,0,0,50,2
u010708243,1,474,244,244,14076,27,0.37,0,2,5,3,1,100,100,1
u010733367,102,368.53,17,2134,12252.24,18,0.12,0,2,4,1,2,59,75.49,6
u010777300,30,90.37,23,2205,9105.07,5,0,0,1,0,0,0,20,60,15
u010781111,4,144.75,0,10,4637,8,0.28,0,1,1,0,0,0,100,4
u010823807,8,234.62,24,3308,13424,14,0.23,0,1,2,2,0,61,50,3
u010870870,30,244.23,17,2206,14968.53,13,0.18,0,1,3,1,1,52,76.67,5
u010980197,3,72,20,20,5581.33,3,0.08,0,0,1,0,0,0,100,3
u011021367,3,107.33,29,33,9004,8,0.23,0,1,1,0,0,34,100,2
u011062360,260,335.43,17,3310,46608.42,17,0.23,0,1,4,1,1,65,47.69,26
u011105034,18,248.72,29,353,59634.67,15,0.32,1,1,2,1,2,67,72.22,9
u011202375,71,224.96,20,2209,48483.1,13,0.07,0,1,2,1,2,64,43.66,24
u011212399,11,99.91,17,2104,4943.64,4,0,0,0,0,0,0,19,81.82,6
u011220523,6,1125.67,121,2115,43661.33,18,0.36,0,1,2,1,1,84,33.33,3
u011261384,9,223.22,10,20,6322.67,7,0,0,2,0,1,0,23,11.11,9
u011276976,32,279.75,17,2230,191524.38,14,0.34,0,1,2,1,0,40,65.62,6
u011277545,56,238.57,17,2207,13094.36,12,0.09,0,1,2,0,3,49,41.07,12
u011300844,1,627,18,18,3064,38,0.37,0,3,3,3,0,100,100,1
u011348645,2,103.5,28,29,9162,7,0.2,0,1,1,0,0,0,50,2
u011367845,12,434.83,17,2109,12613.33,24,0.39,0,1,4,1,3,86,25,12
u011430927,7,601.71,10,513,3996,25,0.1,1,1,6,3,2,91,71.43,4
u011453891,50,290.82,20,2206,16980.64,16,0.12,1,2,2,1,1,55,56,13
u011555727,35,118,17,233,10174.97,6,0.14,0,1,1,0,0,26,68.57,9
u011559420,9,235,17,18,2967.56,14,0.22,1,1,3,0,2,12,66.67,3
u011599722,2,202,25,89,41938,11,0,0,1,4,1,0,100,0,2
u011604566,3,201.33,17,33,4644,11,0.1,0,2,4,0,1,67,100,2
u011621222,131,615.93,0,19930,18602.08,28,0.17,1,2,4,2,1,62,54.2,4
u011632847,13,175,20,140,7937.85,7,0.14,0,0,1,1,0,36,61.54,7
u011634450,15,621.8,17,2111,14946.67,26,0.09,3,2,5,1,2,67,40,8
u011716617,1,25,17,17,2940,1,0,0,0,0,0,0,0,100,1
u011787726,1,89,28,28,9156,5,0,0,1,0,0,0,0,100,1
u011810163,3,151.67,20,20,5576,7,0.21,0,0,1,1,1,67,100,3
u011811357,9,633,17,844,14078.22,27,0.22,8,2,4,1,1,50,77.78,5
u011870930,6,178.5,24,29,9088,11,0.47,0,1,3,0,2,17,83.33,6
u011872685,23,134.13,23,2205,9053.04,8,0,0,1,1,0,1,35,69.57,23
u011941830,1,13,20,20,5512,1,0,0,0,0,0,0,0,0,1
u011991491,4,173.75,17,18,2971,10,0.24,0,2,3,0,0,75,0,4
u012062731,12,297.25,20,100,7970.67,15,0.24,0,2,2,2,0,63,83.33,12
u012064151,4,103.5,20,191,31093,6,0.16,1,0,1,0,0,0,75,2
u012110006,1,193,20,20,5596,10,0,0,0,4,2,0,50,100,1
u012131682,6,182.5,17,18,2980,11,0.58,0,2,1,0,0,0,50,6
u012179538,2,255,17,17,3060,15,0.21,0,4,2,0,0,0,50,2
u012181938,6,401,17,2104,20557.33,21,0,0,3,6,1,3,100,33.33,6
u012214943,1,135,161,161,69856,6,0,0,0,2,2,0,100,100,1
u012294893,7,272.14,18,2107,7137.71,14,0.13,2,1,2,1,2,100,28.57,7
u012298376,1,82,21,21,9160,5,0,0,1,0,0,0,0,100,1
u012344022,1,152,20,20,5592,11,0,0,1,2,2,0,50,100,1
u012395917,1,220,18,18,3060,16,0.07,0,7,1,0,1,0,100,1
u012457015,1,25,17,17,2940,1,0,0,0,0,0,0,0,100,1
u012484950,23,236.7,25,2205,11199.3,14,0.33,0,1,2,0,0,48,65.22,8
u012561668,1,145,18,18,2940,9,0.33,0,1,2,1,1,0,100,1
u012662940,1,47,17,17,2940,2,0,0,0,1,0,0,0,100,1
u012691924,1,121,23,23,9152,9,0.17,1,1,0,0,0,0,100,1
u012693733,1,85,17,17,2568,4,0,0,0,3,0,0,0,100,1
u012694084,34,235.88,17,2106,6556.94,11,0.2,0,0,2,1,1,65,67.65,3
u012724371,1,86,86,86,61572,6,0,0,1,0,0,0,0,0,1
u012771396,49,2571.94,58,3311,83907.51,96,0.17,7,7,9,8,2,80,59.18,10
u012795775,1,98,22,22,9168,4,0,0,1,1,1,0,100,0,1
u012820749,22,332.36,21,3308,26799.27,16,0.19,0,1,3,0,2,39,22.73,11
u012833093,4,190.5,30,2206,9215,12,0.33,0,1,2,1,1,75,75,4
u012909803,1,147,23,23,8924,11,0.43,0,1,4,0,0,0,0,1
u012914970,2,72.5,17,21,2940,5,0,0,0,3,0,3,0,50,2
u012925904,4,72.75,28,29,9105,5,0,0,0,2,0,0,0,75,4
u012955130,52,245.73,17,2206,63295.77,12,0.36,0,0,2,0,1,60,30.77,13
u013101046,1,45,20,20,5576,3,0,0,0,1,0,0,0,100,1
u013105797,28,425.07,24,2209,17037.71,20,0.21,0,4,2,1,2,50,46.43,10
u013180698,2,346.5,61,2206,26226,18,0.17,1,2,3,1,0,100,50,2
u013202780,133,159.22,16,2206,23942.29,6,0.03,0,0,2,0,1,30,63.16,14
u013215045,1,25,19,19,2940,1,0,0,0,0,0,0,0,100,1
u013227739,9,176.56,17,2104,9823.56,9,0.01,0,1,2,0,1,56,77.78,3
u013249043,14,269.29,21,2206,19110.57,13,0.24,0,1,3,1,1,58,42.86,14
u013296940,11,358.82,17,131,4094.91,17,0.12,3,1,4,1,2,46,72.73,2
u013373291,20,215.65,17,203,9141.8,12,0.28,0,1,2,0,2,53,80,10
u013374192,35,1190.11,20,33340,21112.11,63,0.33,6,2,7,3,1,84,100,9
u013408661,178,485.58,17,2149,17268.63,23,0,0,3,4,2,1,74,28.65,60
u013415932,8,149.5,20,142,10552,8,0.22,0,0,2,0,1,0,62.5,4
u013446725,37,274.97,56,2314,71663.78,16,0.33,0,2,3,1,2,52,54.05,13
u013450429,1,366,126,126,31612,21,0.11,0,1,5,2,0,100,0,1
u013513417,195,551.73,17,3310,44221.89,28,0.28,1,3,4,2,2,68,52.31,15
u013553729,16,232.06,17,2105,5596.25,11,0.1,0,1,2,0,1,57,62.5,6
u013572193,2,180,18,18,3002,13,0.27,0,0,5,0,1,0,100,1
u013582384,3,315.33,17,18,3060,20,0.33,1,1,5,1,0,0,0,3
u013582910,129,246.89,17,2513,11839.01,11,0.06,0,1,2,0,0,39,61.24,9
u013594089,43,132.98,17,2104,5339.35,7,0.01,0,0,2,0,1,40,62.79,5
u013605408,13,138,17,1768,13475.69,7,0,0,1,0,0,1,24,53.85,7
u013617325,24,598.46,25,2401,32036.67,30,0.29,5,2,5,2,4,96,33.33,12
u013628553,1,376,2105,2105,33940,25,0.2,1,1,7,2,0,50,0,1
u013629972,199,1615.16,17,2281,86920.44,58,0.15,6,4,9,2,2,73,34.17,20
u013637113,3,1197.67,0,0,0,68,0.22,6,6,17,2,3,100,0,3
u013646713,3,74.33,17,18,2940,5,0,0,0,2,1,1,67,33.33,3
u013648252,26,158.65,20,950,6793.85,7,0.06,0,0,1,1,1,34,88.46,7
u013660050,1,140,31,31,9252,14,0.18,0,1,5,2,2,50,100,1
u013734211,12,62.67,11,23,2919.33,3,0,0,0,1,0,0,17,83.33,2
u013750540,1,533,312,312,3064,34,0.22,3,5,4,2,0,50,100,1
u013756322,78,202.83,17,2105,12718.31,12,0.14,0,1,2,0,1,44,62.82,10
u013803727,4,169,17,18,2940,8,0.03,0,1,2,0,1,50,100,2
u013864607,66,529.85,22,2254,80138.61,25,0.16,0,3,5,1,1,79,37.88,11
u013874991,5,530.8,220,2211,72012,28,0,1,2,8,2,3,60,40,5
u013900558,7,238.57,17,26,3062.29,11,0.35,0,1,2,0,0,8,57.14,7
u013956357,62,310.29,17,2208,28174.65,14,0.36,0,0,3,1,1,52,46.77,7
u013962767,1,564,2109,2109,16968,25,0,0,4,6,1,0,100,0,1
u013976726,1,233,2206,2206,32220,11,0.11,0,1,3,2,0,100,0,1
u014047173,10,355,17,2207,68443.2,15,0.21,0,1,3,1,1,67,40,5
u014139588,131,126.36,17,2274,11639.66,6,0.01,0,1,1,0,1,43,81.68,44
u014170064,2,78.5,26,27,9000,5,0,0,1,1,0,0,0,50,2
u014250021,18,140.89,17,179,14763.33,7,0.12,0,0,2,0,1,48,66.67,6
u014262942,6,137.67,17,18,3020,8,0,0,1,2,0,0,0,33.33,6
u014268998,88,202.51,17,2207,9766.82,12,0.28,0,1,2,0,1,54,82.95,30
u014272610,1,413,216,216,63580,18,0.13,0,2,6,2,2,100,0,1
u014289849,2,187.5,28,145,9144,11,0,0,0,2,0,1,50,100,2
u014322467,12,390,17,2952,3210,16,0.13,0,1,4,1,1,90,41.67,6
u014322942,7,231.71,17,18,2992.57,12,0.17,1,1,2,0,1,29,71.43,3
u014333473,316,136.38,17,3311,10251.09,5,0,0,0,1,0,1,25,76.27,64
u014386369,28,196.18,24,2275,111277,12,0.2,0,1,3,1,2,56,57.14,14
u014442925,2,205,78,902,26218,14,0.32,0,0,3,1,1,50,100,2
u014501672,7,294,59,2208,69995.43,10,0.14,1,0,5,0,0,0,14.29,7
u014540405,14,271.71,17,2108,4076.86,14,0.11,0,1,5,1,1,50,35.71,5
u014562811,15,554.4,28,2207,32659.2,32,0.1,0,5,6,1,0,52,26.67,8
u014618861,5,147.8,20,40,5731.2,8,0.17,0,0,1,0,0,34,100,3
u014646120,28,114.89,17,156,7533,6,0.01,0,1,1,0,2,8,53.57,6
u014710443,8,235.38,20,2206,11464,16,0.14,0,1,4,1,4,63,12.5,4
u014724123,15,154,17,291,4162.67,9,0.32,0,1,1,0,1,47,66.67,15
u014730000,19,337.58,17,298,56795.37,16,0.13,0,1,4,1,1,53,73.68,5
u014741376,2,134,11,12,2694,10,0.55,0,0,4,0,1,0,100,2
u014763392,18,313.83,20,10460,7986.22,15,0.39,0,1,3,1,1,42,100,6
u014776559,1,97,17,17,2940,10,0.14,0,1,3,1,2,100,0,1
u014779044,22,464.23,17,2112,28320.91,23,0.33,3,1,3,1,1,73,40.91,11
u014786667,2,178.5,17,17,3000,7,0,1,1,0,0,0,0,100,2
u014788538,1,83,20,20,7604,5,0.33,0,0,0,1,0,100,100,1
u014800961,133,776.47,21,3328,81193.62,33,0.22,0,4,6,2,0,76,30.08,34
u014849532,11,247.82,0,40,6120.73,10,0.19,0,0,1,1,0,68,54.55,11
u014861569,68,204.9,20,5260,5997.12,11,0.04,0,1,2,1,1,46,100,68
u014887259,3,51.33,17,17,2940,2,0,0,0,0,0,0,0,33.33,3
u014958112,20,334.25,21,2298,512647.4,18,0.23,0,1,5,1,2,49,45,10
u014960543,4,229.75,17,2123,88040,15,0,0,1,4,2,3,100,50,4
u014982939,4,99,27,118,22545,7,0.22,0,0,2,0,1,0,50,4
u015013526,4,85.5,10,30,7235,4,0.6,0,0,0,1,0,50,100,2
u015019251,31,762.32,27,3308,18836.26,42,0.31,6,2,5,2,1,73,38.71,16
u015084832,80,667.79,17,2262,228305.95,29,0.16,3,4,4,1,2,76,37.5,12
u015115411,1,116,18,18,3064,7,0,0,2,0,0,0,0,100,1
u015187377,130,198.39,17,2112,45790.65,12,0.08,0,1,2,0,1,58,60,10
u015229643,1,26,18,18,2940,2,0,0,0,1,0,1,0,0,1
u015305465,2,151,20,20,5592,8,0.55,0,1,1,0,0,0,100,2
u015315385,2,131.5,17,36,4022,9,0.54,0,0,3,0,0,0,50,2
u015316911,15,243.47,17,2104,5302.67,14,0.24,0,2,3,0,1,47,73.33,8
u015318452,6,993.33,17,1987,6420,43,0.14,1,3,7,2,2,78,66.67,3
u015318523,7,168.14,17,20,2992,7,0,0,1,1,0,1,15,71.43,7
u015416155,15,365.73,19,3308,22937.33,22,0.32,0,1,6,2,0,74,53.33,8
u015418072,39,272.54,17,2112,13900.72,13,0.44,0,1,2,0,0,42,79.49,13
u015418292,9,193.22,17,721,16977.78,11,0.39,1,1,2,0,0,67,77.78,9
u015467545,56,177.41,17,2208,17719.57,10,0.07,0,1,3,1,1,74,60.71,19
u015490689,16,312.38,17,2104,35782.5,14,0.04,0,2,4,2,0,44,37.5,6
u015501281,9,366.44,23,37,9367.56,20,0.24,0,2,5,1,0,89,11.11,9
u015504045,7,128.14,17,180,28219.43,8,0.13,0,1,1,0,1,43,85.71,7
u015553205,23,354.13,0,40000,5388.87,18,0.25,1,0,6,1,2,37,21.74,12
u015564739,2,143.5,17,17,3000,5,1,0,0,2,0,1,0,50,2
u015580732,2,460.5,109,2121,149270,24,0.36,0,1,4,2,2,84,50,2
u015592390,3,119.67,0,20,4657.33,7,0.07,0,0,2,1,0,34,33.33,3
u015593272,200,365.72,17,2615,20985.04,19,0.41,0,1,4,1,2,57,68,23
u015597249,7,233,17,369,7125.71,11,0.12,0,1,4,0,1,15,57.14,4
u015647294,33,164.94,17,3308,10934.67,10,0.14,0,0,3,0,2,13,24.24,7
u015679112,36,284.72,17,2108,15640.67,14,0.06,0,1,3,1,2,47,83.33,3
u015712946,28,188.04,0,160,5600.43,10,0.08,0,1,1,1,1,40,85.71,10
u015767468,18,193.11,25,3309,14140.44,10,0.01,0,1,3,1,2,73,55.56,18
u015768390,8,293.75,17,54,4217.5,14,0.04,0,1,3,2,2,75,87.5,2
u015845133,20,261.45,17,30,4547,18,0.34,2,1,4,0,2,15,25,10
u015850293,1,85,19,19,3060,9,0.4,0,1,2,1,0,100,100,1
u015963773,8,113,17,18,2940,6,0,0,0,0,0,0,0,25,8
u015993380,72,105.4,17,2106,9405.44,4,0.01,0,0,1,0,1,32,73.61,11
u015993536,3,206.67,20,30,5612,11,0.22,0,0,2,1,2,34,100,1
u016066400,3,137,22,2195,1036766.67,8,0.17,0,1,1,0,0,0,0,3
u016128476,162,590.81,17,3214,89641.11,25,0.18,1,2,5,2,2,71,52.47,15
u016163861,14,415.86,21,2206,11033.43,19,0.02,0,3,7,1,0,65,14.29,14
u016182925,12,120.17,17,18,2970,8,0,0,1,2,0,1,42,58.33,4
u016204277,1,31,20,20,5572,2,0,0,0,1,0,0,0,100,1
u016268270,27,237.63,20,780,5984.15,12,0.24,0,1,2,1,1,36,100,9
u016302627,83,238.71,17,2218,24935.37,13,0.12,0,1,3,1,1,56,71.08,17
u016323272,60,184.02,17,2205,5732.07,9,0.03,0,1,1,0,2,30,68.33,20
u016336953,21,188.43,17,2206,10033.71,12,0.16,0,1,3,0,0,48,57.14,7
u016383463,9,155.78,20,30,5746.67,7,0.21,0,1,0,1,0,23,100,5
u016393440,12,129.08,17,17,2960,5,0.12,0,1,0,0,0,0,50,4
u016522599,1,70,28,28,9080,5,0,0,1,1,0,0,0,100,1
u016567570,4,214.75,17,19,2970,11,0,0,1,4,1,2,100,25,4
u016568601,8,125,17,2104,23598,8,0.22,0,0,2,0,1,75,50,4
u016572066,19,304.42,17,1022,11113.47,15,0.16,0,1,2,1,0,48,52.63,4
u016573282,14,450.43,22,2206,26124,17,0.26,0,1,3,1,2,72,64.29,7
u016620620,6,419,17,18,3042.67,15,0,1,2,5,1,0,84,33.33,6
u016622494,58,192.33,17,2229,60870.83,10,0.01,0,1,2,0,1,68,20.69,15
u016753669,10,125.6,17,29,4832.4,6,0.01,0,1,1,0,1,20,70,3
u016759743,2,433.5,20,20,5604,25,0.22,0,2,6,4,3,100,100,1
u016777444,3,403.33,20,520,5609.33,19,0.08,0,2,5,2,0,54,100,2
u016843859,108,201.33,17,3308,19769.33,10,0,0,1,2,1,2,55,68.52,22
u016844138,7,197.29,31,2206,13122.86,10,0.02,0,1,2,2,0,86,28.57,7
u016881126,130,492.42,17,3308,40063.51,23,0.16,1,1,7,1,2,61,64.62,11
u016901717,117,155.73,16,2273,42845.54,8,0.04,0,0,2,0,1,45,65.81,30
u016910970,1,25,17,17,2940,1,0,0,0,0,0,0,0,100,1
u016933855,7,337.14,70,2106,25721.14,16,0.16,0,2,3,3,0,100,0,7
u017035192,2,1148.5,90,23220,167496,44,0.04,0,10,8,5,2,74,100,2
u017047651,7,80.14,0,20,2390.86,6,0.57,0,0,1,0,0,15,14.29,7
u017050982,157,364.14,17,3310,56293.55,16,0.03,0,2,3,1,2,65,59.24,18
u017063101,29,251,25,2108,10601.66,14,0.01,0,1,3,1,1,76,27.59,10
u017064954,15,104.4,17,18,2963.47,7,0.14,0,0,1,0,1,47,33.33,15
u017076027,6,148.67,17,20,2980.67,6,0.02,1,0,1,0,0,17,83.33,6
u017089477,1,652,1229,1229,709864,35,0.17,0,3,8,5,0,100,100,1
u017092819,1,52,29,29,9148,4,0,0,0,2,0,0,0,100,1
u017126737,1,133,2206,2206,9180,12,0.11,0,1,3,1,0,0,0,1
u017172546,1,10,17,17,2940,1,0,0,0,0,0,0,0,0,1
u017237693,2,838,20,1330,17366,38,0.14,0,5,6,4,1,100,100,1
u017245095,2,521.5,18,18,3002,24,0.34,5,2,3,1,0,25,50,2
u017250783,7,340.43,23,2206,16872.57,12,0.04,0,3,2,0,0,29,42.86,7
u017261001,2,165.5,17,17,3064,5,0,0,1,2,0,1,50,100,2
u017267800,2,103,49,64,9354,9,0.33,0,1,3,1,0,100,50,2
u017271151,2,66,23,205,9158,5,0,0,1,1,0,1,0,50,2
u017271555,5,368.8,31,158,9203.2,19,0,0,4,4,0,0,0,60,3
u017271745,66,258.23,17,2104,6338.85,16,0.27,0,1,4,1,1,52,69.7,22
u017293723,1,541,18,18,3064,20,0.27,0,2,6,2,0,100,0,1
u017298112,1,91,23,23,9064,6,0.25,0,1,0,0,0,0,100,1
u017381557,11,302.91,17,809,7283.64,16,0.18,1,1,4,0,2,37,36.36,6
u017415492,460,376,17,3308,37205.41,19,0.07,0,2,4,1,1,68,42.39,36
u017435045,55,184.73,0,6200,4479.42,9,0.04,0,0,2,1,0,40,36.36,19
u017438068,19,268,20,130,5916,12,0.03,0,1,2,1,1,37,100,7
u017464035,2,66,18,18,2940,3,0,0,0,0,0,0,0,50,2
u017468226,5,94.4,17,17,2940,5,0,0,1,0,0,0,0,20,3
u017513093,4,227,17,2104,13601,16,0.46,0,1,4,1,2,63,50,2
u017523606,53,254.89,0,90,4488.98,11,0.07,0,1,2,1,1,39,32.08,27
u017525488,4,371,10,840,4661,17,0.14,0,2,2,1,0,100,100,2
u017535952,34,126.24,17,2112,9612.82,8,0.18,0,1,1,0,1,39,67.65,6
u017541444,3,120.33,28,769,17305.33,8,0.08,0,0,2,0,0,67,100,3
u017545322,5,170.4,20,20,5580,9,0,0,1,2,0,0,60,100,5
u017603316,204,358.71,17,3309,105074.18,21,0.27,1,2,4,1,2,55,55.39,26
u017612119,3,152.67,17,17,2980,8,0.08,0,1,2,0,1,67,100,2
u017624958,190,429.2,16,2213,13124.55,20,0.36,1,1,5,1,2,61,38.42,48
u017634192,4,99.25,21,25,9047,7,0,0,1,2,0,0,50,25,4
u017719431,8,314.5,17,20,3001,15,0.24,0,2,2,0,0,63,50,8
u017723605,16,478.5,21,2207,85299.75,26,0.31,5,1,3,2,2,66,37.5,16
u017729615,1,157,20,20,9152,11,0,0,2,5,0,0,0,100,1
u017764209,3,470.33,10,50,4218.67,20,0.1,0,5,1,2,0,0,33.33,3
u017810624,550,597.37,16,3431,68134.74,23,0.03,0,3,4,3,1,76,56,23
u017825350,1,167,106,106,104924,9,0.14,0,1,3,1,0,100,100,1
u017829142,2,73,17,17,2940,4,0.34,0,0,1,0,2,0,100,2
u017829818,7,110,17,29,4698.29,7,0.15,0,1,1,0,0,43,71.43,4
u017849462,38,217.24,19,3308,41833.68,13,0.23,0,2,2,1,1,73,34.21,8
u017869413,5,117.8,17,17,2940,6,0,0,2,1,0,1,20,80,5
u017933050,2,47,27,28,8954,2,0,0,0,1,0,0,0,100,2
u017935350,1,149,18,18,2940,9,0.33,0,1,2,1,0,100,100,1
u017982343,5,180.2,17,1106,13045.6,12,0.25,0,0,5,0,2,20,60,5
u018004928,3,247.33,422,2104,11054.67,13,0.28,0,0,3,2,0,100,0,3
u018017456,6,294.67,17,1733,22775.33,14,0.21,1,0,3,1,1,100,33.33,2
u018123481,1,469,17,17,3064,31,0.43,0,0,6,0,0,0,100,1
u018168283,34,358.32,20,2206,19538.47,21,0.13,0,2,4,2,1,68,52.94,9
u018250459,43,374.02,17,2189,47876.93,17,0.12,1,1,3,1,2,57,41.86,11
u018258333,34,145.44,17,2207,10579.53,8,0.26,0,1,1,0,1,30,58.82,9
u018278069,1,584,1090,1090,9564,28,0.17,0,2,6,3,1,34,100,1
u018316211,15,95.6,17,167,15289.6,5,0.01,0,0,1,0,0,40,66.67,3
u018372223,6,92.5,17,18,2960,6,0.17,0,1,0,0,0,0,83.33,3
u018374155,1,120,18,18,3188,8,0,1,1,1,0,0,0,0,1
u018434698,1,338,186,186,38256,17,0.14,0,3,3,1,0,100,100,1
u018466367,2,159,180,2206,9050,14,0.3,0,2,3,1,3,100,50,2
u018469350,8,220.12,17,1045,7131,12,0.27,0,1,1,0,0,17,75,4
u018499825,2,64,17,18,3002,7,0.45,0,0,2,0,2,50,0,2
u018538342,3,119,36,2206,9104,7,0,0,1,1,0,0,67,33.33,2
u018580670,1,64,0,0,0,2,0,0,0,1,0,0,0,0,1
u018591138,42,464.29,17,2453,105986,27,0.4,2,2,4,1,1,64,30.95,14
u018597853,45,158.56,17,2208,7494.31,8,0.02,0,1,1,0,1,23,60,8
u018646913,1,137,17,17,2940,8,0.4,0,1,0,0,0,0,0,1
u018679195,358,296.29,10,2207,15900.13,15,0.14,0,1,3,1,1,44,52.23,13
u018707296,20,267.5,20,100,5901,15,0.21,0,2,2,1,0,59,100,10
u018721187,1,82,20,20,5588,5,0,0,1,1,1,0,0,100,1
u018743713,3,147,20,20,5597.33,7,0.11,0,1,0,1,0,34,100,2
u018747460,2,45.5,20,20,5576,3,0.5,0,0,0,0,0,0,100,2
u018761918,18,194.67,20,30,5697.33,8,0.01,0,1,1,1,1,31,100,9
u018771977,52,403.81,17,2267,119599.15,21,0.36,2,1,3,1,0,47,48.08,11
u018776180,59,393.51,17,2214,19750.92,19,0.15,0,3,3,1,1,56,27.12,15
u018808362,31,417.77,25,2207,17082.84,18,0.03,0,3,4,1,2,80,45.16,11
u018846452,25,145.12,23,2205,10729.44,7,0.05,0,1,1,1,1,52,64,13
u018863373,1,64,20,20,5576,3,0,0,0,2,0,0,0,100,1
u018872912,2,116,17,17,2940,7,0,0,0,2,1,0,50,50,2
u018903978,1,257,2104,2104,7664,12,0.38,0,1,2,1,0,100,0,1
u018916376,1,138,17,17,3060,8,0.17,0,1,2,0,0,0,100,1
u018976119,6,307,17,18,3042.67,14,0.03,0,0,4,3,3,100,33.33,6
u018983066,7,128.43,17,66,3168.57,8,0.12,0,1,2,1,2,100,28.57,7
u018984506,78,240.42,17,2205,7439.64,13,0.2,0,1,3,0,1,45,73.08,12
u018989259,4,131,19,2105,12161,7,0,0,0,3,1,0,75,50,4
u018990794,20,378.1,17,2104,9747.6,16,0.17,0,0,4,2,1,65,25,20
u019011517,2,429.5,20,20,5604,21,0.16,0,2,3,1,0,75,100,1
u019019831,1,27,20,20,5576,2,0,0,0,1,0,0,0,100,1
u019045777,2,48,20,20,5584,4,0,0,0,2,0,0,0,100,2
u019053283,54,390.35,17,2208,20287.56,21,0.25,0,2,3,1,1,55,24.07,14
u019058731,28,616.5,18,2203,164238.86,27,0.19,1,3,6,2,1,66,42.86,4
u019075898,20,207.3,17,2296,340709,9,0,0,1,2,0,1,20,50,20
u019091985,3,121.33,20,26,9121.33,9,0.05,0,1,2,1,0,0,33.33,3
u019113646,7,326.14,17,18,3060.57,16,0.07,0,3,2,1,0,100,14.29,7
u019129334,3,173.33,68,187,75516,9,0.08,0,1,2,1,1,67,100,2
u019169314,34,752.79,0,10000,9809.29,26,0.07,1,4,6,4,1,75,20.59,12
u019170748,2,105.5,20,20,5564,12,0.66,0,1,2,0,0,0,100,2
u019195042,5,104,20,20,5784,6,0.72,0,0,1,0,0,0,100,5
u019199295,8,173.12,20,90,6066.5,8,0.36,0,1,0,1,0,23,100,8
